CashRegisterName,DeletedWithWriteoff,DishAmountInt,DishDiscountSumInt,DishId,DishName,DishReturnSum,DishSize.ShortName,DishSumInt,GroupOrderId,GuestNum,OpenTime,OrderDeleted,OrderNum,OrderType,PayTypes,ProductCostBase.ProductCost,SourceOrderId,Storned,UniqOrderId.Id,WaiterName
ИП Подмена,NOT_DELETED,1,640,c8455518-52f4-edf7-018f-3e59883123d8,"Ролл ""Черная акула""",,,640,13dd61ee-f848-455e-bd8e-6f57bc5d0ea4,0.5,2025-09-01T13:32:20,NOT_DELETED,215,,Наличные,142.279,,FALSE,13dd61ee-f848-455e-bd8e-6f57bc5d0ea4,Бричкин Иван
ИП Подмена,NOT_DELETED,1,550,c8455518-52f4-edf7-018f-3e59883123dd,"Ролл ""Бангкок""",,,550,13dd61ee-f848-455e-bd8e-6f57bc5d0ea4,0.5,2025-09-01T13:32:20,NOT_DELETED,215,,Наличные,111.78333333333333,,FALSE,13dd61ee-f848-455e-bd8e-6f57bc5d0ea4,Бричкин Иван
ИП Подмена,DELETED_WITHOUT_WRITEOFF,1,,c8455518-52f4-edf7-018f-3e59883123f2,Паста Карбонара,,,450,13dd61ee-f848-455e-bd8e-6f57bc5d0ea4,0.5,2025-09-01T13:32:20,NOT_DELETED,215,,Наличные,92.22235294117647,,FALSE,13dd61ee-f848-455e-bd8e-6f57bc5d0ea4,Бричкин Иван
ИП Подмена,NOT_DELETED,1,590,c8455518-52f4-edf7-018f-3e59883123ff,Габаджоу,,,590,13dd61ee-f848-455e-bd8e-6f57bc5d0ea4,0.5,2025-09-01T13:32:20,NOT_DELETED,215,,Наличные,143.51625,,FALSE,13dd61ee-f848-455e-bd8e-6f57bc5d0ea4,Бричкин Иван
ИП Подмена,NOT_DELETED,1,490,c8455518-52f4-edf7-018f-3e5988312410,Со Слабосоленой Кетой,,,490,13dd61ee-f848-455e-bd8e-6f57bc5d0ea4,0.5,2025-09-01T13:32:20,NOT_DELETED,215,,Наличные,165.9,,FALSE,13dd61ee-f848-455e-bd8e-6f57bc5d0ea4,Бричкин Иван
ООО ПОДМЕНА,NOT_DELETED,1,,14a928d9-b13f-4a7b-93a8-dcc5f7b9efc1,- классическое молоко 150 мл,,,,13dd61ee-f848-455e-bd8e-6f57bc5d0ea4,0.5,2025-09-01T13:32:20,NOT_DELETED,216,,Наличные,16.963658536585367,,FALSE,dd688cf3-15e4-4540-9ea8-eaf90d81b3cc,Бричкин Иван
ООО ПОДМЕНА,NOT_DELETED,1,,ab28e7b8-a038-400e-ad7c-3ae1dc2cb432,- 2 чашки,,,,13dd61ee-f848-455e-bd8e-6f57bc5d0ea4,0.5,2025-09-01T13:32:20,NOT_DELETED,216,,Наличные,,,FALSE,dd688cf3-15e4-4540-9ea8-eaf90d81b3cc,Бричкин Иван
ООО ПОДМЕНА,NOT_DELETED,1,360,c8455518-52f4-edf7-018f-3e5988312460,Облепиховый чай,,,360,13dd61ee-f848-455e-bd8e-6f57bc5d0ea4,0.5,2025-09-01T13:32:20,NOT_DELETED,216,,Наличные,81.90444444444445,,FALSE,dd688cf3-15e4-4540-9ea8-eaf90d81b3cc,Бричкин Иван
ООО ПОДМЕНА,NOT_DELETED,1,250,c8455518-52f4-edf7-018f-3e5988312467,Какао с маршмелоу,,,250,13dd61ee-f848-455e-bd8e-6f57bc5d0ea4,0.5,2025-09-01T13:32:20,NOT_DELETED,216,,Наличные,54.093333333333334,,FALSE,dd688cf3-15e4-4540-9ea8-eaf90d81b3cc,Бричкин Иван
ООО ПОДМЕНА,NOT_DELETED,1,280,c8455518-52f4-edf7-018f-3e598831246a,Голубая лагуна б/а,,,280,13dd61ee-f848-455e-bd8e-6f57bc5d0ea4,0.5,2025-09-01T13:32:20,NOT_DELETED,216,,Наличные,69.8678947368421,,FALSE,dd688cf3-15e4-4540-9ea8-eaf90d81b3cc,Бричкин Иван
ООО ПОДМЕНА,NOT_DELETED,1,350,c8455518-52f4-edf7-018f-3e5988312472,Орео,,,350,13dd61ee-f848-455e-bd8e-6f57bc5d0ea4,0.5,2025-09-01T13:32:20,NOT_DELETED,216,,Наличные,61.46,,FALSE,dd688cf3-15e4-4540-9ea8-eaf90d81b3cc,Бричкин Иван
ИП Подмена,NOT_DELETED,2,600,c8455518-52f4-edf7-018f-3e5988312407,"Борщ, 350г",,,600,eed9e80f-b99a-4290-b911-ef8cd13d447f,0.5,2025-09-01T15:13:17,NOT_DELETED,218,,Наличные,48.272,,FALSE,eed9e80f-b99a-4290-b911-ef8cd13d447f,Скогорева Екатерина
ООО ПОДМЕНА,NOT_DELETED,1,,ab28e7b8-a038-400e-ad7c-3ae1dc2cb432,- 2 чашки,,,,eed9e80f-b99a-4290-b911-ef8cd13d447f,0.5,2025-09-01T15:13:17,NOT_DELETED,219,,Наличные,,,FALSE,43ea6843-cc11-4072-99e7-e9b90fc112d6,Скогорева Екатерина
ООО ПОДМЕНА,NOT_DELETED,1,360,c8455518-52f4-edf7-018f-3e5988312460,Облепиховый чай,,,360,eed9e80f-b99a-4290-b911-ef8cd13d447f,0.5,2025-09-01T15:13:17,NOT_DELETED,219,,Наличные,81.90444444444445,,FALSE,43ea6843-cc11-4072-99e7-e9b90fc112d6,Скогорева Екатерина
ООО ПОДМЕНА,NOT_DELETED,1,230,c8455518-52f4-edf7-018f-3e5988312478,Классический лимонад,,,230,eed9e80f-b99a-4290-b911-ef8cd13d447f,0.5,2025-09-01T15:13:17,NOT_DELETED,219,,Наличные,53.005,,FALSE,43ea6843-cc11-4072-99e7-e9b90fc112d6,Скогорева Екатерина
ООО ПОДМЕНА,NOT_DELETED,1,320,c8455518-52f4-edf7-018f-3e59883124a5,Чизкейк Карамельный,,,320,eed9e80f-b99a-4290-b911-ef8cd13d447f,0.5,2025-09-01T15:13:17,NOT_DELETED,219,,Наличные,168.235,,FALSE,43ea6843-cc11-4072-99e7-e9b90fc112d6,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.068,43.99,c8455518-52f4-edf7-018f-3e59883123c5,"Пицца ""Ветчина и сыр""",,,43.99,12fa669a-9d63-48dc-8962-93f9ec439312,0.5,2025-09-01T15:14:36,NOT_DELETED,227,,Оплата бонусами,134.77777777777777,,FALSE,12fa669a-9d63-48dc-8962-93f9ec439312,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.932,606.01,c8455518-52f4-edf7-018f-3e59883123c5,"Пицца ""Ветчина и сыр""",,,606.01,12fa669a-9d63-48dc-8962-93f9ec439312,0.5,2025-09-01T15:14:36,NOT_DELETED,227,,ИП Сбер,134.77777777777777,,FALSE,12fa669a-9d63-48dc-8962-93f9ec439312,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.068,37.22,c8455518-52f4-edf7-018f-3e59883123d7,"Ролл ""Калифорния""",,,37.22,12fa669a-9d63-48dc-8962-93f9ec439312,0.5,2025-09-01T15:14:36,NOT_DELETED,227,,Оплата бонусами,110.065625,,FALSE,12fa669a-9d63-48dc-8962-93f9ec439312,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.932,512.78,c8455518-52f4-edf7-018f-3e59883123d7,"Ролл ""Калифорния""",,,512.78,12fa669a-9d63-48dc-8962-93f9ec439312,0.5,2025-09-01T15:14:36,NOT_DELETED,227,,ИП Сбер,110.065625,,FALSE,12fa669a-9d63-48dc-8962-93f9ec439312,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.068,27.07,c8455518-52f4-edf7-018f-3e59883123ef,"Бургер ""Пилигрим""•",,,27.07,12fa669a-9d63-48dc-8962-93f9ec439312,0.5,2025-09-01T15:14:36,NOT_DELETED,227,,Оплата бонусами,79.88,,FALSE,12fa669a-9d63-48dc-8962-93f9ec439312,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.932,372.93,c8455518-52f4-edf7-018f-3e59883123ef,"Бургер ""Пилигрим""•",,,372.93,12fa669a-9d63-48dc-8962-93f9ec439312,0.5,2025-09-01T15:14:36,NOT_DELETED,227,,ИП Сбер,79.88,,FALSE,12fa669a-9d63-48dc-8962-93f9ec439312,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.068,19.63,c8455518-52f4-edf7-018f-3e59883123f8,Картошка фри,,,19.63,12fa669a-9d63-48dc-8962-93f9ec439312,0.5,2025-09-01T15:14:36,NOT_DELETED,227,,Оплата бонусами,45.57212121212121,,FALSE,12fa669a-9d63-48dc-8962-93f9ec439312,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.932,270.37,c8455518-52f4-edf7-018f-3e59883123f8,Картошка фри,,,270.37,12fa669a-9d63-48dc-8962-93f9ec439312,0.5,2025-09-01T15:14:36,NOT_DELETED,227,,ИП Сбер,45.57212121212121,,FALSE,12fa669a-9d63-48dc-8962-93f9ec439312,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.068,19.63,c8455518-52f4-edf7-018f-3e59883123fa,Картошка по-деревенски,,,19.63,12fa669a-9d63-48dc-8962-93f9ec439312,0.5,2025-09-01T15:14:36,NOT_DELETED,227,,Оплата бонусами,68.4875,,FALSE,12fa669a-9d63-48dc-8962-93f9ec439312,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.932,270.37,c8455518-52f4-edf7-018f-3e59883123fa,Картошка по-деревенски,,,270.37,12fa669a-9d63-48dc-8962-93f9ec439312,0.5,2025-09-01T15:14:36,NOT_DELETED,227,,ИП Сбер,68.4875,,FALSE,12fa669a-9d63-48dc-8962-93f9ec439312,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.068,26.4,c8455518-52f4-edf7-018f-3e5988312400,Шашлычки из мяса птицы•,,,26.4,12fa669a-9d63-48dc-8962-93f9ec439312,0.5,2025-09-01T15:14:36,NOT_DELETED,227,,Оплата бонусами,91.1125,,FALSE,12fa669a-9d63-48dc-8962-93f9ec439312,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.932,363.6,c8455518-52f4-edf7-018f-3e5988312400,Шашлычки из мяса птицы•,,,363.6,12fa669a-9d63-48dc-8962-93f9ec439312,0.5,2025-09-01T15:14:36,NOT_DELETED,227,,ИП Сбер,91.1125,,FALSE,12fa669a-9d63-48dc-8962-93f9ec439312,Скогорева Екатерина
ИП Подмена,DELETED_WITHOUT_WRITEOFF,0.135,,c8455518-52f4-edf7-018f-3e598831246a,Голубая лагуна б/а,,,37.9,12fa669a-9d63-48dc-8962-93f9ec439312,0.5,2025-09-01T15:14:36,NOT_DELETED,227,,Оплата бонусами,,,FALSE,12fa669a-9d63-48dc-8962-93f9ec439312,Скогорева Екатерина
ИП Подмена,DELETED_WITHOUT_WRITEOFF,1.865,,c8455518-52f4-edf7-018f-3e598831246a,Голубая лагуна б/а,,,522.1,12fa669a-9d63-48dc-8962-93f9ec439312,0.5,2025-09-01T15:14:36,NOT_DELETED,227,,ИП Сбер,,,FALSE,12fa669a-9d63-48dc-8962-93f9ec439312,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.068,4.06,d5f2a057-7828-449c-a061-b43230d8683e,- кетчуп,,,4.06,12fa669a-9d63-48dc-8962-93f9ec439312,0.5,2025-09-01T15:14:36,NOT_DELETED,227,,Оплата бонусами,16.911428571428573,,FALSE,12fa669a-9d63-48dc-8962-93f9ec439312,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.932,55.94,d5f2a057-7828-449c-a061-b43230d8683e,- кетчуп,,,55.94,12fa669a-9d63-48dc-8962-93f9ec439312,0.5,2025-09-01T15:14:36,NOT_DELETED,227,,ИП Сбер,16.911428571428573,,FALSE,12fa669a-9d63-48dc-8962-93f9ec439312,Скогорева Екатерина
ООО ПОДМЕНА,NOT_DELETED,1,,ac9ea93e-c0e2-4279-b174-cfa734bca39e,- 3 чашки,,,,12fa669a-9d63-48dc-8962-93f9ec439312,0.5,2025-09-01T15:14:36,NOT_DELETED,228,,ООО Сбер,,,FALSE,9e2eef5b-98c1-4d1c-b4ee-b598d9e78795,Скогорева Екатерина
ООО ПОДМЕНА,NOT_DELETED,1,230,c8455518-52f4-edf7-018f-3e598831245d,"Чай поцелуй Ангела, зеленый",,,230,12fa669a-9d63-48dc-8962-93f9ec439312,0.5,2025-09-01T15:14:36,NOT_DELETED,228,,ООО Сбер,36.646,,FALSE,9e2eef5b-98c1-4d1c-b4ee-b598d9e78795,Скогорева Екатерина
ИП Подмена,NOT_DELETED,1,550,c8455518-52f4-edf7-018f-3e59883123d7,"Ролл ""Калифорния""",,,550,3ac31c1b-9d29-4e5a-a6c1-07655ea3e808,1,2025-09-01T16:14:17,NOT_DELETED,229,Доставка курьером,Наличные,110.065625,,FALSE,3ac31c1b-9d29-4e5a-a6c1-07655ea3e808,Анастасия Копоть
ИП Подмена,NOT_DELETED,1,460,c8455518-52f4-edf7-018f-3e59883123df,"Ролл ""Бавария""",,,460,3ac31c1b-9d29-4e5a-a6c1-07655ea3e808,1,2025-09-01T16:14:17,NOT_DELETED,229,Доставка курьером,Наличные,62.762,,FALSE,3ac31c1b-9d29-4e5a-a6c1-07655ea3e808,Анастасия Копоть
ИП Подмена,NOT_DELETED,1,500,c8455518-52f4-edf7-018f-3e59883123ec,"Бургер ""Техас"".",,,500,3ac31c1b-9d29-4e5a-a6c1-07655ea3e808,1,2025-09-01T16:14:17,NOT_DELETED,229,Доставка курьером,Наличные,126.39428571428572,,FALSE,3ac31c1b-9d29-4e5a-a6c1-07655ea3e808,Анастасия Копоть
ИП Подмена,NOT_DELETED,1,700,c8455518-52f4-edf7-018f-3e59883123cf,"Пицца ""Ранчо""",,,700,faf44c4c-cedc-43ec-9be7-d7aec19251a9,0.5,2025-09-01T15:17:40,NOT_DELETED,231,,Наличные,144.14,,FALSE,faf44c4c-cedc-43ec-9be7-d7aec19251a9,Скогорева Екатерина
ИП Подмена,NOT_DELETED,1,550,c8455518-52f4-edf7-018f-3e59883123d7,"Ролл ""Калифорния""",,,550,faf44c4c-cedc-43ec-9be7-d7aec19251a9,0.5,2025-09-01T15:17:40,NOT_DELETED,231,,Наличные,110.065625,,FALSE,faf44c4c-cedc-43ec-9be7-d7aec19251a9,Анастасия Копоть
ИП Подмена,NOT_DELETED,1,550,c8455518-52f4-edf7-018f-3e59883123d7,"Ролл ""Калифорния""",,,550,faf44c4c-cedc-43ec-9be7-d7aec19251a9,0.5,2025-09-01T15:17:40,NOT_DELETED,231,,Наличные,110.065625,,FALSE,faf44c4c-cedc-43ec-9be7-d7aec19251a9,Скогорева Екатерина
ИП Подмена,NOT_DELETED,1,640,c8455518-52f4-edf7-018f-3e59883123d8,"Ролл ""Черная акула""",,,640,faf44c4c-cedc-43ec-9be7-d7aec19251a9,0.5,2025-09-01T15:17:40,NOT_DELETED,231,,Наличные,142.279,,FALSE,faf44c4c-cedc-43ec-9be7-d7aec19251a9,Скогорева Екатерина
ИП Подмена,NOT_DELETED,1,490,c8455518-52f4-edf7-018f-3e59883123e3,"Жареный ролл ""Барбекю""",,,490,faf44c4c-cedc-43ec-9be7-d7aec19251a9,0.5,2025-09-01T15:17:40,NOT_DELETED,231,,Наличные,101.635,,FALSE,faf44c4c-cedc-43ec-9be7-d7aec19251a9,Анастасия Копоть
ИП Подмена,NOT_DELETED,1,490,c8455518-52f4-edf7-018f-3e59883123e3,"Жареный ролл ""Барбекю""",,,490,faf44c4c-cedc-43ec-9be7-d7aec19251a9,0.5,2025-09-01T15:17:40,NOT_DELETED,231,,Наличные,101.635,,FALSE,faf44c4c-cedc-43ec-9be7-d7aec19251a9,Скогорева Екатерина
ООО ПОДМЕНА,NOT_DELETED,1,280,c8455518-52f4-edf7-018f-3e5988312468,Борис-Барбарис,,,280,faf44c4c-cedc-43ec-9be7-d7aec19251a9,0.5,2025-09-01T15:17:40,NOT_DELETED,232,,Наличные,60.055,,FALSE,b367d987-e060-4528-aa65-a26c98febf3d,Скогорева Екатерина
ООО ПОДМЕНА,NOT_DELETED,2,560,c8455518-52f4-edf7-018f-3e598831246a,Голубая лагуна б/а,,,560,faf44c4c-cedc-43ec-9be7-d7aec19251a9,0.5,2025-09-01T15:17:40,NOT_DELETED,232,,Наличные,139.7357894736842,,FALSE,b367d987-e060-4528-aa65-a26c98febf3d,Скогорева Екатерина
ООО ПОДМЕНА,NOT_DELETED,1,230,c8455518-52f4-edf7-018f-3e598831247c,"Коктейль ""Мохито"" б/а",,,230,faf44c4c-cedc-43ec-9be7-d7aec19251a9,0.5,2025-09-01T15:17:40,NOT_DELETED,232,,Наличные,68.732,,FALSE,b367d987-e060-4528-aa65-a26c98febf3d,Скогорева Екатерина
ИП Подмена,NOT_DELETED,-2,-120,b2ba8b91-9b99-4b0b-88f0-8ae5c1f28119,- сырный,60,,-120,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,2,120,b2ba8b91-9b99-4b0b-88f0-8ae5c1f28119,- сырный,-60,,120,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,DELETED_WITHOUT_WRITEOFF,-2,,bd416ba3-b841-4c62-9d87-39ca458ce164,- без соуса,,,,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,DELETED_WITHOUT_WRITEOFF,-1,,bd416ba3-b841-4c62-9d87-39ca458ce164,- без соуса,,,,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,DELETED_WITHOUT_WRITEOFF,1,,bd416ba3-b841-4c62-9d87-39ca458ce164,- без соуса,,,,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,DELETED_WITHOUT_WRITEOFF,2,,bd416ba3-b841-4c62-9d87-39ca458ce164,- без соуса,,,,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,-2,-2160,bf7e4a21-e8b8-4518-8d55-54307cc4eab7,Рагу из баклажанов,1080,,-2160,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,2,2160,bf7e4a21-e8b8-4518-8d55-54307cc4eab7,Рагу из баклажанов,-1080,,2160,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,-2,-1000,c8455518-52f4-edf7-018f-3e59883123d0,Фокачча,500,,-1000,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,2,1000,c8455518-52f4-edf7-018f-3e59883123d0,Фокачча,-500,,1000,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,-2,-1160,c8455518-52f4-edf7-018f-3e59883123f8,Картошка фри,580,,-1160,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,2,1160,c8455518-52f4-edf7-018f-3e59883123f8,Картошка фри,-580,,1160,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,DELETED_WITHOUT_WRITEOFF,-2,,c8455518-52f4-edf7-018f-3e59883123fb,Кальмар в сухарях,,,-1120,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,330,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,DELETED_WITHOUT_WRITEOFF,2,,c8455518-52f4-edf7-018f-3e59883123fb,Кальмар в сухарях,,,1120,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,330,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,-1,-880,c8455518-52f4-edf7-018f-3e598831240c,"Салат ""Пекинский""",440,,-880,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,1,880,c8455518-52f4-edf7-018f-3e598831240c,"Салат ""Пекинский""",-440,,880,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,-2,-2160,c8455518-52f4-edf7-018f-3e598831240e,"Салат ""Дикий Ангел""",1080,,-2160,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,2,2160,c8455518-52f4-edf7-018f-3e598831240e,"Салат ""Дикий Ангел""",-1080,,2160,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,-1,-3800,c8455518-52f4-edf7-018f-3e598831242c,Ассорти на шпажках,1900,,-3800,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,1,3800,c8455518-52f4-edf7-018f-3e598831242c,Ассорти на шпажках,-1900,,3800,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,-2,-1640,c8455518-52f4-edf7-018f-3e598831242e,"салат ""Гнездо Глухаря""",820,,-1640,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,2,1640,c8455518-52f4-edf7-018f-3e598831242e,"салат ""Гнездо Глухаря""",-820,,1640,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,-2,-1660,c8455518-52f4-edf7-018f-3e5988312430,салат Мясной пир,830,,-1660,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,2,1660,c8455518-52f4-edf7-018f-3e5988312430,салат Мясной пир,-830,,1660,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,-1,-4600,c8455518-52f4-edf7-018f-3e5988312431,Рюген (запечённая свиная шея),2300,,-4600,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,1,4600,c8455518-52f4-edf7-018f-3e5988312431,Рюген (запечённая свиная шея),-2300,,4600,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,-2,-1480,c8455518-52f4-edf7-018f-3e5988312432,Закуска под водочку,740,,-1480,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,2,1480,c8455518-52f4-edf7-018f-3e5988312432,Закуска под водочку,-740,,1480,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,-1,-900,c8455518-52f4-edf7-018f-3e5988312434,Сырная тарелка малая,450,,-900,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,1,900,c8455518-52f4-edf7-018f-3e5988312434,Сырная тарелка малая,-450,,900,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,-2,-1640,c8455518-52f4-edf7-018f-3e59883124a1,Салат Кальмар с яйцом и майонезом,820,,-1640,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
ИП Подмена,NOT_DELETED,2,1640,c8455518-52f4-edf7-018f-3e59883124a1,Салат Кальмар с яйцом и майонезом,-820,,1640,905405f3-aa1b-4d26-b06a-dfc41a03a36a,,2025-09-01T16:27:03,NOT_DELETED,236,,ИП Сбер,,,TRUE,905405f3-aa1b-4d26-b06a-dfc41a03a36a,Анастасия Копоть
